url,isin,name,ticker,full_name,president,province,address,phone,fax,website,email,debut_date,issued_shares,market_cap_mln,book_value_mln,price_to_book,pe_ratio,dividend_yield_percent,index_membership,last_price,change,bid,ask,min_price,max_price,volume,turnover_value,debut_price,max_52w,min_52w,market_segment,sector
https://www.gpw.pl/spolka?isin=PLPTNTS00019,PLPTNTS00019,PATENTUS,PAT,PATENTUS SPÓŁKA AKCYJNA,Józef Duda,śląskie,UL. GÓRNOŚLĄSKA 11  43-200  PSZCZYNA,(32) 210 00 78; 210 11 00; 210 11 16,(32) 2101214,www.patentus.pl,biuro@patentus.pl,11.2009,29 500 000,"116,53","169,36","0,69","11,60","12,70","['WIG-Poland', 'WIG']","3,9500","0,03 (+0.77%)","3,9500","3,9600","3,8100","3,9500",29 322,"114 583,77","2,4500 (2009-11-09)","4,9000 (2024-07-01)","2,6900 (2024-11-25)",Podstawowy,urządzenia mechaniczne
https://www.gpw.pl/spolka?isin=PLPTWP000015,PLPTWP000015,PTWP,PTW,POLSKIE TOWARZYSTWO WSPIERANIA PRZEDSIĘBIORCZOŚCI SPÓŁKA AKCYJNA,Wojciech Kuśpik,śląskie,PLAC SŁAWIKA I ANTALLA 1  40-163  KATOWICE,+48 32 356 76 36,,www.ptwp.pl,ptwp@ptwp.pl,5.2013,1 237 320,"121,88","22,97","5,31","20,40","4,80","['WIG-Poland', 'WIG-media', 'WIG']","98,5000","-0,50 (-0.51%)","96,5000","98,5000","95,5000","99,0000",363,"34 909,50","16,0000 (2013-05-22)","99,5000 (2025-06-25)","49,8000 (2025-01-08)",Równoległy,wydawnictwa
https://www.gpw.pl/spolka?isin=PLPWRMD00011,PLPWRMD00011,IFIRMA,IFI,IFIRMA SPÓŁKA AKCYJNA,Wojciech Narczyński,dolnośląskie,UL. GRABISZYŃSKA 241 G  53-234  WROCŁAW,(71) 769 43 00,(71) 3210016,www.ifirma.pl,office@ifirma.pl,5.2008,6 400 000,"169,28","16,16","10,48","16,00","4,20","['WIG-Poland', 'WIG-informatyka', 'WIG']","26,4500","0,20 (+0.76%)","26,2500","26,4500","26,2500","26,4500",1 353,"35 695,30","4,6000 (2008-05-06)","27,9000 (2025-05-19)","18,8500 (2024-10-03)",Podstawowy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLPZBDT00013,PLPZBDT00013,COMPREMUM,CPR,COMPREMUM SPÓŁKA AKCYJNA,Bogusław Bartczak,wielkopolskie,UL. BUŁGARSKA 69/73  60-320  POZNAŃ,(61) 899 40 99,(61) 8102192,www.compremum.pl,biuro@compremum.pl,9.2008,44 836 769,"42,24","171,57","0,25",x,---,"['WIG-Poland', 'WIG-budownictwo', 'WIG']","0,9420","0,01 (+1.07%)","0,9400","0,9700","0,9220","0,9680",34 219,"32 274,02","2,4600 (2008-09-19)","2,3000 (2024-09-02)","0,9300 (2025-06-25)",Podstawowy,materiały budowlane
https://www.gpw.pl/spolka?isin=PLPZU0000011,PLPZU0000011,PZU,PZU,POWSZECHNY ZAKŁAD UBEZPIECZEŃ SPÓŁKA AKCYJNA,,mazowieckie,RONDO IGNACEGO DASZYŃSKIEGO 4  00-843  WARSZAWA,(22) 582 31 25; (22) 582 59 09,(22) 3084955; (22) 5822557,www.pzu.pl,oi.pzu@pzu.pl,5.201,863 523 000,"53 555,70","34 055,00","1,57","9,20","7,00","['WIGdivplus', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'WIG.MS-FIN', 'WIG30TR', 'WIG30', 'WIG20TR', 'WIG-Poland', 'WIG20', 'WIG']","62,0200","-0,46 (-0.74%)","62,0200","62,0400","61,5600","62,9800",829 041,"51 446 075,78","36,0000 (2010-05-12)","63,3200 (2025-05-16)","39,1500 (2024-09-16)",Podstawowy,firmy ubezpieczeniowe
https://www.gpw.pl/spolka?isin=PLQNTHL00017,PLQNTHL00017,QNATECHNO,QNA,QNA TECHNOLOGY SPÓŁKA AKCYJNA,Artur Podhorodecki,dolnośląskie,UL. DUŃSKA 9  54-427  WROCŁAW,+48 882 760 674,,www.qnatechnology.com,biuro@qnatechnology.com,12.2023,2 454 000,"69,20","10,25","6,75",x,---,[],"28,2000","-1,90 (-6.31%)","28,2000","28,7000","27,1000","30,1000",7 655,"212 734,40","63,0000 (2023-12-14)","40,8000 (2024-07-31)","22,3000 (2025-01-31)",Równoległy,Nowe technologie
https://www.gpw.pl/spolka?isin=PLQNTUM00018,PLQNTUM00018,QUANTUM,QNT,QUANTUM SOFTWARE SPÓŁKA AKCYJNA,Tomasz Hatala,małopolskie,UL. WALEREGO SŁAWKA 3A  30-633  KRAKÓW,(12) 646 98 00,(12) 6469802,www.quantum-software.com,info@quantum.pl,9.2007,1 364 870,"33,30","20,16","1,65","6,30","5,50",[],"24,4000","0,00 (0.00%)","26,0000","26,0000","24,4000","24,4000",95,"2 318,00","20,5000 (2007-09-25)","26,8000 (2025-06-13)","17,6000 (2025-03-11)",Podstawowy,systemy informatyczne
https://www.gpw.pl/spolka?isin=PLQRCUS00012,PLQRCUS00012,QUERCUS,QRS,QUERCUS TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SPÓŁKA AKCYJNA,Sebastian Buczek,mazowieckie,UL. NOWY ŚWIAT 6/12  00-400  WARSZAWA,(22) 205 30 00,(22) 2053001,www.quercustfi.pl,biuro@quercustfi.pl,9.2008,52 086 850,"559,93","122,52","4,57","12,20",---,"['WIG140', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","10,7500","0,10 (+0.94%)","10,6500","10,7500","10,5000","10,7500",6 882,"73 541,50","0,6800 (2008-09-11)","11,9000 (2025-05-13)","5,9800 (2024-08-05)",Podstawowy,zarządzanie aktywami
https://www.gpw.pl/spolka?isin=PLR220000018,PLR220000018,CYBERFLKS,CBF,CYBER_FOLKS SPÓŁKA  AKCYJNA,Jakub Dwernicki,wielkopolskie,UL. WIERZBIĘCICE 1B  61-569  POZNAŃ,+48 61 622 90 18,,www.r22.pl,biuro@r22.pl,12.2017,14 180 000,"2 396,42","317,97","7,54","20,90","1,20","['GPWB-CENTR', 'WIG140', 'WIGtechTR', 'CEEplus', 'mWIG40TR', 'WIGdiv', 'WIG-Poland', 'mWIG40', 'WIG']","169,0000","2,60 (+1.56%)","167,8000","169,0000","165,4000","169,2000",7 330,"1 228 564,80","18,5700 (2017-12-29)","172,8000 (2025-05-28)","113,5000 (2024-10-25)",Podstawowy,Nowe technologie
https://www.gpw.pl/spolka?isin=PLRAFAK00018,PLRAFAK00018,RAFAKO,RFK,RAFAKO SPÓŁKA AKCYJNA W UPADŁOŚCI,Maciej Stańczuk,śląskie,UL. ŁĄKOWA 33  47-400  RACIBÓRZ,(32) 410 10 00,(32) 4153427,www.rafako.com.pl,info@rafako.com.pl,3.1994,161 439 818,"32,29","-1 355,93",x,x,---,[],"0,2000","-0,01 (-2.91%)","0,1998","0,2000","0,1964","0,2130",3 138 548,"632 732,01","37,5000 (1994-03-07)","1,7000 (2025-04-29)","0,1500 (2024-12-19)",Podstawowy,budownictwo przemysłowe
https://www.gpw.pl/spolka?isin=PLREDAN00019,PLREDAN00019,REDAN,RDN,REDAN SPÓŁKA AKCYJNA W LIKWIDACJI,Bogusz Kruszyński,łódzkie,UL. ŻNIWNA 10/14  94-250  ŁÓDŹ,(42) 617 71 00; 617 71 48,(42) 6177122,www.redan.com.pl,redan@redan.com.pl,12.2003,35 709 244,"1,79","-18,33",x,x,---,[],"0,0500","0,00 (0.00%)","0,0500",PKC/PCR,"0,0000","0,0000",0,"0,00","19,0000 (2003-12-30)","0,2700 (2024-08-16)","0,0500 (2025-04-30)",Lista Alertów,odzież i obuwie
https://www.gpw.pl/spolka?isin=PLRELPL00014,PLRELPL00014,RELPOL,RLP,RELPOL SPÓŁKA AKCYJNA,Krzysztof Pałgan,lubuskie,UL. 11 LISTOPADA 37  68-200  ŻARY,(68) 479 08 00; 479 08 01 /02/,(68) 3743866,www.relpol.com.pl,relpol@relpol.com.pl,2.1996,9 609 193,"49,39","94,63","0,52",x,---,"['WIG-Poland', 'WIG']","5,1400","0,00 (0.00%)","5,1200","5,1600","5,1200","5,1800",17 870,"91 695,24","43,0000 (1996-02-01)","5,9400 (2024-07-19)","5,1000 (2025-04-28)",Podstawowy,urządzenia elektryczne
https://www.gpw.pl/spolka?isin=PLREMAK00016,PLREMAK00016,REMAK,RMK,REMAK-ENERGOMONTAŻ SPÓŁKA AKCYJNA,Aleksander Umiński,mazowieckie,UL. CHŁODNA 51  00-867  WARSZAWA,(77) 455 20 11 do 18; 455 78 09,(77) 4559850,www.remak.com.pl,gielda@remak.com.plremak@remak.com.plzarzad@remak.pl,11.1994,3 000 000,"41,25","76,17","0,54","14,10","2,20","['WIG-Poland', 'WIG-budownictwo', 'WIG']","13,7500","0,00 (0.00%)","13,4000","13,7500","13,4000","13,7500",131,"1 759,25","5,0000 (1994-11-23)","15,8000 (2024-07-15)","11,4500 (2024-11-26)",Podstawowy,budownictwo przemysłowe
https://www.gpw.pl/spolka?isin=PLRESBD00032,PLRESBD00032,EQUNICO,EQU,EQUNICO SE,Krzysztof Długosz,małopolskie,UL. ZIELNA 22  32-085  MODLNICZKA,+48 12 307 15 99,.,www.equnico.com,equnico@equnico.com,9.2007,315 493 684,"258,07","154,69","1,67","28,20",---,"['WIG-Poland', 'WIG-budownictwo', 'WIG']","0,8180","0,01 (+0.99%)","0,7840","0,8180","0,8100","0,8180",5 700,"4 660,02","13,0300 (2007-09-27)","1,0000 (2025-01-03)","0,4000 (2024-10-07)",Równoległy,budownictwo ogólne
https://www.gpw.pl/spolka?isin=PLRFMET00016,PLRFMET00016,RAFAMET,RAF,FABRYKA OBRABIAREK RAFAMET SPÓŁKA AKCYJNA W RESTRUKTURYZACJI,,śląskie,UL. STASZICA 1  47-420  KUŹNIA RACIBORSKA,(32) 419 11 11,(32) 4191366,www.rafamet.com.pl,rafamet@rafamet.com.pl,6.2007,8 385 367,"628,90","40,51","15,53",x,---,[],"75,0000","0,00 (0.00%)","72,0000","75,0000","68,0000","75,0000",6 804,"484 043,00","57,5000 (2007-06-25)","129,0000 (2025-05-09)","8,6500 (2025-01-28)",Równoległy,urządzenia mechaniczne
https://www.gpw.pl/spolka?isin=PLRNBWT00031,PLRNBWT00031,RAINBOW,RBW,RAINBOW TOURS SPÓŁKA AKCYJNA,Maciej Szczechura,łódzkie,UL. PIOTRKOWSKA 270  90-361  ŁÓDŹ,(42) 680 38 60,(42) 6803869,r.pl/,sekretariat@r.pl,11.2007,14 552 000,"2 028,55","440,66","4,60","6,70","6,30","['WIGdivplus', 'GPWB-CENTR', 'WIG140', 'CEEplus', 'mWIG40TR', 'WIG30TR', 'WIG30', 'WIG-Poland', 'mWIG40', 'WIG']","139,4000","0,90 (+0.65%)","139,4000","139,5000","136,9000","141,3000",78 262,"10 839 938,60","6,9900 (2007-11-22)","169,0000 (2025-05-14)","95,5000 (2024-08-05)",Równoległy,biura podróży
https://www.gpw.pl/spolka?isin=PLRNDCB00011,PLRNDCB00011,RENDER,RND,RENDER CUBE SPÓŁKA AKCYJNA,Damian Szymański,łódzkie,UL. PIOTRKOWSKA 295/7  93-004  ŁÓDŹ,+48 504 357 628,,www.rendercube.pl/,contact@rendercube.pl,12.2021,1 076 900,"125,46","42,11","2,98","20,40","4,80","['WIG-gry', 'WIG-Poland', 'WIG']","116,5000","-0,50 (-0.43%)","116,0000","116,5000","115,0000","122,0000",2 768,"327 607,50","119,9000 (2021-12-22)","150,5000 (2024-07-24)","75,6000 (2025-03-17)",Równoległy,Gry
https://www.gpw.pl/spolka?isin=PLRNKPR00014,PLRNKPR00014,RANKPROGR,RNK,RANK PROGRESS SPÓŁKA AKCYJNA,Jan Mroczka,dolnośląskie,UL. ZŁOTORYJSKA 63  59-220  LEGNICA,(76) 746 77 71,(76) 7467770,www.rankprogress.pl,sekretariat@rankprogress.pl,7.201,37 183 550,"156,91","523,37","0,30",x,---,"['WIG140', 'sWIG80TR', 'WIG-Poland', 'WIG-nieruchomości', 'sWIG80', 'WIG']","4,2200","-0,08 (-1.86%)","4,1400","4,2200","4,0500","4,2800",32 490,"134 322,02","10,0400 (2010-07-22)","8,0000 (2024-07-10)","3,6000 (2025-06-20)",Podstawowy,wynajem nieruchomości
https://www.gpw.pl/spolka?isin=PLROPCE00017,PLROPCE00017,ROPCZYCE,RPC,ZAKŁADY MAGNEZYTOWE ROPCZYCE SPÓŁKA AKCYJNA,Józef Siwiec,mazowieckie,UL. POSTĘPU 15C  02-676  WARSZAWA,(17) 222-92-22; 221-86-53,(17) 2218593,www.ropczyce.com.pl,sekretariat@ropczyce.com.plpublic-relations@ropczyce.com.pl,12.1997,6 259 634,"160,25","401,07","0,40","19,70","3,50","['WIG-Poland', 'WIG-budownictwo', 'WIG']","25,6000","0,00 (0.00%)","25,6000","25,8000","25,6000","25,6000",16,"409,60","20,0000 (1997-12-16)","27,8000 (2024-07-05)","21,2000 (2024-12-27)",Podstawowy,materiały budowlane
https://www.gpw.pl/spolka?isin=PLSANWL00012,PLSANWL00012,SANWIL,SNW,SANWIL HOLDING SPÓŁKA AKCYJNA,Robert Buchajski,lubelskie,UL. CISOWA 11  20-703  LUBLIN,(81) 444 64 80,(81) 4446462,www.holding.sanwil.com,sanwilholding@sanwil.com,2.1998,16 003 790,"20,48","62,19","0,33","75,60",---,"['WIG-odzież', 'WIG-Poland', 'WIG']","1,2800","-0,01 (-0.78%)","1,2650","1,2800","1,2500","1,3100",11 802,"15 121,90","107,6000 (1998-02-12)","1,8300 (2025-03-04)","1,1800 (2024-12-23)",Podstawowy,odzież i obuwie
https://www.gpw.pl/spolka?isin=PLSARE000013,PLSARE000013,DIGITREE,DTR,DIGITREE GROUP SPÓŁKA AKCYJNA,Tobiasz Wybraniec,śląskie,UL. RACIBORSKA 35A  44-200  RYBNIK,(32) 42 10 180,(32) 4210180,www.digitree.pl,relacjeinwestorskie@digitree.pl,6.2011,2 485 775,"33,31","13,65","2,44",x,---,"['WIG-Poland', 'WIG-informatyka', 'WIG']","13,4000","0,90 (+7.20%)","11,7000","13,4000","12,5000","13,4000",1 000,"12 928,00","5,1700 (2011-06-01)","15,0000 (2025-05-27)","8,6000 (2024-08-05)",Równoległy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLSCPFL00018,PLSCPFL00018,SCPFL,SCP,SCOPE FLUIDICS SPÓŁKA AKCYJNA,Piotr Garstecki,mazowieckie,UL. OGRODOWA 58. 9 PIĘTRO  00-876  WARSZAWA,22 376 21 14,,www.scopefluidics.com,biuro@scopefluidics.com,8.2017,2 725 930,"408,34","135,35","3,02","6,70",---,"['WIGmed', 'GPWB-CENTR', 'WIG140', 'INNOVATOR', 'WIGtechTR', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","149,8000","0,20 (+0.13%)","149,4000","150,0000","148,0000","150,0000",1 271,"189 717,80","18,2000 (2017-08-16)","196,8000 (2025-04-02)","140,0000 (2024-12-19)",Podstawowy,Biotechnologia
https://www.gpw.pl/spolka?isin=PLSEKO000014,PLSEKO000014,SEKO,SEK,SEKO SPÓŁKA AKCYJNA,Kazimierz Kustra,pomorskie,UL. ZAKŁADOWA 3  89-620  CHOJNICE,(52) 395 06 00,(52) 3967350,www.rybki-seko.pl,seko@sekosa.pl,4.2007,6 650 000,"58,52","97,56","0,60","6,60","8,10","['WIG-Poland', 'WIG-spożywczy', 'WIG']","8,8000","0,12 (+1.38%)","8,6600","8,8000","8,6400","8,8400",3 773,"33 132,74","15,0000 (2007-04-10)","12,6500 (2024-09-10)","8,5200 (2025-06-18)",Podstawowy,żywność
https://www.gpw.pl/spolka?isin=PLSELNA00010,PLSELNA00010,SELENAFM,SEL,SELENA FM SPÓŁKA AKCYJNA,Sławomir Majchrowski,dolnośląskie,UL. LEGNICKA 48A  54-202  WROCŁAW,(71) 783 82 10,(71) 7838291,www.selena.com,board.office.sfm@selena.comwz@selena.com,5.2008,22 834 000,"828,87","751,38","1,10","9,60","6,50","['WIG140', 'sWIG80TR', 'WIG-Poland', 'WIG-budownictwo', 'sWIG80', 'WIG']","36,3000","-0,50 (-1.36%)","36,3000","36,8000","36,3000","37,0000",406,"14 974,80","27,0000 (2008-05-20)","41,6000 (2024-09-17)","27,7000 (2024-12-18)",Podstawowy,materiały budowlane
https://www.gpw.pl/spolka?isin=PLSELVT00013,PLSELVT00013,RYVU,RVU,RYVU THERAPEUTICS SPÓŁKA AKCYJNA,Paweł Przewięźlikowski,małopolskie,UL. LEONA STERNBACHA 2  30-348  KRAKÓW,(12) 297 47 00,(12) 2974701,www.ryvu.com,ryvu@ryvu.com,7.2011,23 120 148,"732,91","119,60","6,13",x,---,"['WIGmed', 'GPWB-CENTR', 'WIG140', 'WIGtechTR', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","31,7000","0,45 (+1.44%)","31,4500","31,7000","30,7000","31,7000",39 961,"1 253 522,10","5,4000 (2011-07-14)","55,0000 (2024-09-24)","17,7200 (2025-03-11)",Podstawowy,Biotechnologia
https://www.gpw.pl/spolka?isin=PLSFNKS00011,PLSFNKS00011,SFINKS,SFS,SFINKS POLSKA SPÓŁKA AKCYJNA,Sylwester Cacek,mazowieckie,UL. MŁODYCH WILCZĄT 36  05-540  ZALESIE GÓRNE,(22) 702 71 01,(22) 7027132,www.sfinks.pl,biuro@sfinks.pl,6.2006,37 941 054,"18,70","-78,10",x,x,---,"['WIG-Poland', 'WIG']","0,4930","0,01 (+1.86%)","0,4860","0,4930","0,4720","0,4960",80 020,"38 982,54","28,1000 (2006-06-08)","0,7100 (2024-07-05)","0,4100 (2024-11-25)",Podstawowy,hotele i restauracje
https://www.gpw.pl/spolka?isin=PLSHPR000021,PLSHPR000021,SHOPER,SHO,SHOPER SPÓŁKA AKCYJNA,Jakub Dwernicki,małopolskie,UL. PAWIA 9  31-154  KRAKÓW,+48 12 379 32 84,,www.shoper.pl,biuro@shoper.pl,7.2021,28 134 560,"1 384,22","85,01","16,28","35,00","2,10","['GPWB-CENTR', 'WIG140', 'WIGtechTR', 'CEEplus', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'WIG-informatyka', 'sWIG80', 'WIG']","49,2000","-0,80 (-1.60%)","49,0000","49,2000","49,0000","50,0000",3 270,"161 673,20","52,5000 (2021-07-09)","51,8000 (2025-05-30)","36,7000 (2025-01-23)",Podstawowy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLSKLNW00011,PLSKLNW00011,SKYLINE,SKL,SKYLINE INVESTMENT SPÓŁKA AKCYJNA,Jerzy Rey,mazowieckie,UL. RELAKSOWA 45  02-796  WARSZAWA,(22) 859 17 80,(22) 8591790,www.skyline.com.pl,konsulting@skyline.com.pl,4.2008,23 321 000,"36,85","62,48","0,59","404,90",---,"['WIG-Poland', 'WIG']","1,5800","0,00 (0.00%)","1,5200","1,5900","1,5800","1,5800",1 000,"1 580,00","8,9200 (2008-04-04)","1,8300 (2025-03-31)","1,4700 (2024-12-09)",Podstawowy,Działalność inwestycyjna
https://www.gpw.pl/spolka?isin=PLSKRBH00014,PLSKRBH00014,SKARBIEC,SKH,SKARBIEC HOLDING SPÓLKA AKCYJNA,Piotr Szulec,mazowieckie,ALEJA ARMII LUDOWEJ 26  00-609  WARSZAWA,(22) 521 31 99,(22) 5213100,www.skarbiecholding.pl,kontakt@skarbiecholding.pl,11.2014,6 817 838,"181,35","207,61","0,87","6,10",---,"['WIG-Poland', 'WIG']","26,6000","-0,70 (-2.56%)","26,6000","26,8000","26,3000","27,2000",2 373,"63 476,20","33,0600 (2014-11-18)","27,8000 (2025-06-20)","20,3000 (2024-10-14)",Równoległy,zarządzanie aktywami
https://www.gpw.pl/spolka?isin=PLSKTAN00010,PLSKTAN00010,ONESANO,ONO,ONESANO SPÓŁKA AKCYJNA,Dominika Kowalczyk,śląskie,UL. DYREKCYJNA 6  41-506  CHORZÓW,(32) 793 72 71,(32) 7937271,www.onesano.pl,biuro@onesano.pl,1.1999,65 880 000,"62,85","8,16","7,71",x,---,"['WIGmed', 'WIG-Poland', 'WIG']","0,9540","0,02 (+1.92%)","0,9220","0,9540","0,9440","0,9560",21 247,"20 175,48","18,3300 (1999-01-11)","1,3000 (2024-08-02)","0,9000 (2025-06-25)",Podstawowy,Biotechnologia
https://www.gpw.pl/spolka?isin=PLSLVCR00029,PLSLVCR00029,SELVITA,SLV,SELVITA SPÓŁKA AKCYJNA,Bogusław Sieczkowski,małopolskie,UL. PODOLE 79  30-394  KRAKÓW,+48 12 297 47 00,,www.selvita.com,selvita@selvita.com,10.2019,18 355 474,"534,14","318,20","1,68",x,---,"['WIGmed', 'GPWB-CENTR', 'WIG140', 'WIGtechTR', 'CEEplus', 'sWIG80TR', 'WIG-Poland', 'sWIG80', 'WIG']","29,1000","-0,20 (-0.68%)","29,0000","29,1000","29,0000","29,6000",42 203,"1 238 977,40","21,0000 (2019-10-16)","69,6000 (2024-07-09)","27,1000 (2025-06-20)",Podstawowy,Biotechnologia
https://www.gpw.pl/spolka?isin=PLSMFBC00016,PLSMFBC00016,SIMFABRIC,SIM,SIMFABRIC SPÓŁKA AKCYJNA,Julia Leszczyńska,mazowieckie,ALEJA JANA PAWŁA II 27  00-867  WARSZAWA,+48 519 486 720,,www.simfabric.com,contact@simfabric.com,4.202,12 152 778,"20,54","14,85","1,38",x,---,"['WIG-gry', 'WIG-Poland', 'WIG']","1,6900","0,02 (+1.32%)","1,6740","1,6900","1,6100","1,6900",7 973,"13 065,69","3,2000 (2020-04-07)","3,5100 (2024-07-31)","1,6600 (2025-06-18)",Podstawowy,Gry
https://www.gpw.pl/spolka?isin=PLSNKTK00019,PLSNKTK00019,SYNEKTIK,SNT,SYNEKTIK SPÓŁKA AKCYJNA,Cezary Kozanecki,mazowieckie,UL. JÓZEFA PIUSA DZIEKOŃSKIEGO 3  00-728  WARSZAWA,(22) 327 09 10,(22) 8498055,www.synektik.com.pl,synektik@synektik.com.pl,8.2011,8 529 129,"1 919,05","167,05","11,49","23,10","3,70","['WIGmed', 'GPWB-CENTR', 'WIG140', 'WIGtechTR', 'CEEplus', 'mWIG40TR', 'WIG30TR', 'WIG30', 'WIGdiv', 'WIG-Poland', 'mWIG40', 'WIG']","225,0000","3,40 (+1.53%)","224,6000","225,0000","221,0000","225,0000",11 922,"2 663 314,20","8,2300 (2011-08-09)","235,0000 (2025-05-06)","127,4000 (2024-08-08)",Równoległy,Biotechnologia
https://www.gpw.pl/spolka?isin=PLSNTFG00017,PLSNTFG00017,AIGAMES,ALG,ALL IN! GAMES SPÓŁKA AKCYJNA,Marcin Kawa,małopolskie,OS. BOHATERÓW WRZEŚNIA 82  31-621  KRAKÓW,(12) 654 05 19,(12) 6540519,www.allingames.com,ir@allingames.comcontact@allingames.com,1.2013,75 622 722,"72,30","-6,76",x,"374,20",---,[],"0,9560","0,00 (0.00%)","0,9120","0,9500","0,9200","0,9560",334,"308,54","9,0000 (2013-01-08)","1,3700 (2024-07-10)","0,9200 (2024-10-04)",Równoległy,Gry
https://www.gpw.pl/spolka?isin=PLSNZKA00033,PLSNZKA00033,SNIEZKA,SKA,FABRYKA FARB I LAKIERÓW ŚNIEŻKA SPÓŁKA AKCYJNA,Piotr Mikrut,mazowieckie,UL. CHŁODNA 51  00-867  WARSZAWA,(22) 221 93 19; (14) 681 11 11,(14) 6822222,www.sniezkagroup.com,sekretariat@sniezka.comrelacjeinwestorskie@sniezka.com,12.2003,12 617 778,"1 049,80","382,30","2,75","15,00","3,60","['WIGdivplus', 'WIG140', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'WIG-budownictwo', 'sWIG80', 'WIG']","83,2000","-1,80 (-2.12%)","82,2000","85,0000","83,2000","85,0000",45,"3 766,20","28,4000 (2003-12-31)","90,0000 (2025-04-02)","70,0000 (2024-11-05)",Podstawowy,materiały budowlane
https://www.gpw.pl/spolka?isin=PLSOFTB00016,PLSOFTB00016,ASSECOPOL,ACP,ASSECO POLAND SPÓŁKA AKCYJNA,Adam Góral,podkarpackie,UL. OLCHOWA 14  35-322  RZESZÓW,(17) 888 55 55,(17) 8885550,www.asseco.pl,inwestor@asseco.plinfo@asseco.plpr@asseco.pl,6.1998,83 000 303,"16 284,66","5 530,30","2,94","30,70","1,60","['WIGdivplus', 'GPWB-CENTR', 'WIG140', 'WIGtechTR', 'CEEplus', 'mWIG40TR', 'WIG30TR', 'WIG30', 'WIGdiv', 'WIG-Poland', 'WIG-informatyka', 'mWIG40', 'WIG']","196,2000","-1,90 (-0.96%)","196,2000","196,4000","194,3000","199,2000",70 695,"13 927 703,80","20,2500 (1998-06-02)","198,1000 (2025-06-26)","80,0500 (2024-06-28)",Podstawowy,systemy informatyczne
https://www.gpw.pl/spolka?isin=PLSONEL00011,PLSONEL00011,SONEL,SON,SONEL SPÓŁKA AKCYJNA,Tomasz Wiśniewski,dolnośląskie,UL. STANISŁAWA WOKULSKIEGO 11  58-100  ŚWIDNICA,(74) 858 38 00,(74) 8583809,www.sonel.pl,sonel@sonel.pl,8.2008,14 000 000,"221,20","124,59","1,78","11,10","4,10","['WIGind', 'WIG-Poland', 'WIG']","15,8000","-0,10 (-0.63%)","15,6500","15,7500","15,7000","16,0000",1 155,"18 225,25","7,1000 (2008-08-08)","18,9500 (2024-07-03)","13,5000 (2024-10-14)",Podstawowy,urządzenia elektryczne
https://www.gpw.pl/spolka?isin=PLSPRSF00011,PLSPRSF00011,SPYROSOFT,SPR,SPYROSOFT SPÓŁKA AKCYJNA,Konrad Weiske,dolnośląskie,PL. NOWY TARG 28  50-141  WROCŁAW,+48 500 104 042,,www.spyro-soft.com,office@spyro-soft.com,2.202,1 092 826,"646,95","129,27","5,00","16,20",---,"['WIGtechTR', 'WIG-Poland', 'WIG-informatyka', 'WIG']","592,0000","0,00 (0.00%)","586,0000","592,0000","586,0000","592,0000",27,"15 916,00","10,0000 (2020-02-28)","606,0000 (2025-05-28)","368,0000 (2024-09-17)",Równoległy,oprogramowanie
https://www.gpw.pl/spolka?isin=PLSTIGR00012,PLSTIGR00012,COLUMBUS,CLC,COLUMBUS ENERGY SPÓŁKA AKCYJNA,Dawid Zieliński,małopolskie,UL. JASNOGÓRSKA 9  31-358  KRAKÓW,(12) 307 30 90,(12) 3073090,www.columbusenergy.pl,gielda@columbusenergy.pl,5.2011,68 773 650,"522,68","-96,18",x,x,---,"['WIG140', 'sWIG80TR', 'WIG-energia', 'WIG-Poland', 'sWIG80', 'WIG']","7,6000","0,12 (+1.60%)","7,5900","7,6000","7,4000","7,6700",116 609,"879 500,48","19,3900 (2011-05-04)","13,9600 (2024-09-03)","4,9500 (2024-07-22)",Podstawowy,energia odnawialna
https://www.gpw.pl/spolka?isin=PLSTLEX00019,PLSTLEX00019,STALEXP,STX,STALEXPORT AUTOSTRADY SPÓŁKA AKCYJNA,Andrzej Kaczmarek,śląskie,UL. PIASKOWA 20  41-404  MYSŁOWICE,(32) 762-75-45,(32) 762-75-56,www.stalexport-autostrady.pl,info@stalexport-autostrady.pl,10.1994,247 262 023,"759,09","838,56","0,91","5,40","20,50","['WIGdivplus', 'WIGind', 'WIG140', 'sWIG80TR', 'WIGdiv', 'WIG-Poland', 'sWIG80', 'WIG']","3,0700","0,04 (+1.15%)","3,0650","3,0700","3,0400","3,0700",38 540,"117 792,51","28,0000 (1994-10-26)","3,9100 (2025-03-19)","2,5200 (2024-10-01)",Podstawowy,transport i logistyka - pozostałe
